Year,imdb,Title,clean_test,binary,budget,gross,grosscode,,,,,
2011,tt1403177,Hesher,notalk,FAIL,7000000,382946,International Gross,,,,,
2005,tt0382077,Hide and Seek,ok,PASS,25000000,51100486,Domestic Gross (US),,,,,
2005,tt0382077,Hide and Seek,ok,PASS,25000000,123100486,International Gross,,,,,
2002,tt0257756,High Crimes,ok,PASS,42000000,41543207,Domestic Gross (US),,,,,
2002,tt0257756,High Crimes,ok,PASS,42000000,63781100,International Gross,,,,,
2000,tt0146882,High Fidelity,men,FAIL,20000000,27277055,Domestic Gross (US),,,,,
2000,tt0146882,High Fidelity,men,FAIL,20000000,47881663,International Gross,,,,,
2001,tt0253126,High Heels and Low Lifes,ok,PASS,10000000,226792,Domestic Gross (US),,,,,
2001,tt0253126,High Heels and Low Lifes,ok,PASS,10000000,226792,International Gross,,,,,
2008,tt0962726,High School Musical 3: Senior Year,ok,PASS,11000000,90559416,Domestic Gross (US),,,,,
2008,tt0962726,High School Musical 3: Senior Year,ok,PASS,11000000,274392880,International Gross,,,,,
2011,tt1562568,Higher Ground,ok,PASS,1800000,841056,Domestic Gross (US),,,,,
2011,tt1562568,Higher Ground,ok,PASS,1800000,859182,International Gross,,,,,
1986,tt0091203,Highlander,ok,PASS,16000000,5900000,Domestic Gross (US),,,,,
1986,tt0091203,Highlander,ok,PASS,16000000,12900000,International Gross,,,,,
1981,tt0082517,History of the World: Part I,notalk,FAIL,11000000,31672000,Domestic Gross (US),,,,,
1981,tt0082517,History of the World: Part I,notalk,FAIL,11000000,31672000,International Gross,,,,,
2005,tt0386588,Hitch,men,FAIL,55000000,177784257,Domestic Gross (US),,,,,
2005,tt0386588,Hitch,men,FAIL,55000000,366784257,International Gross,,,,,
2007,tt0465494,Hitman,nowomen,FAIL,17500000,39687694,Domestic Gross (US),,,,,
2007,tt0465494,Hitman,nowomen,FAIL,17500000,99965792,International Gross,,,,,
2011,tt1640459,Hobo with a Shotgun,nowomen,FAIL,3000000,703372,Domestic Gross (US),,,,,
2011,tt1640459,Hobo with a Shotgun,nowomen,FAIL,3000000,834953,International Gross,,,,,
1993,tt0107120,Hocus Pocus,ok,PASS,28000000,39360491,Domestic Gross (US),,,,,
1993,tt0107120,Hocus Pocus,ok,PASS,28000000,39360491,International Gross,,,,,
2003,tt0311289,Holes,men,FAIL,20000000,67383924,Domestic Gross (US),,,,,
2003,tt0311289,Holes,men,FAIL,20000000,72383924,International Gross,,,,,
2000,tt0164052,Hollow Man,ok,PASS,90000000,73209340,Domestic Gross (US),,,,,
2000,tt0164052,Hollow Man,ok,PASS,90000000,191200000,International Gross,,,,,
2003,tt0329717,Hollywood Homicide,notalk,FAIL,75000000,30207785,Domestic Gross (US),,,,,
2003,tt0329717,Hollywood Homicide,notalk,FAIL,75000000,51107785,International Gross,,,,,
1990,tt0099785,Home Alone,men,FAIL,15000000,285761243,Domestic Gross (US),,,,,
1990,tt0099785,Home Alone,men,FAIL,15000000,476684675,International Gross,,,,,
1992,tt0104431,Home Alone 2: Lost in New York,notalk,FAIL,20000000,173585516,Domestic Gross (US),,,,,
1992,tt0104431,Home Alone 2: Lost in New York,notalk,FAIL,20000000,358994850,International Gross,,,,,
1995,tt0113321,Home for the holidays,ok,PASS,20000000,17468887,Domestic Gross (US),,,,,
1995,tt0113321,Home for the holidays,ok,PASS,20000000,22119269,International Gross,,,,,
2004,tt0299172,Home on the Range,ok,PASS,110000000,50026353,Domestic Gross (US),,,,,
2004,tt0299172,Home on the Range,ok,PASS,110000000,76482461,International Gross,,,,,
2005,tt0443536,Hoodwinked!,ok,PASS,17500000,51386611,Domestic Gross (US),,,,,
2005,tt0443536,Hoodwinked!,ok,PASS,17500000,109843390,International Gross,,,,,
1991,tt0102057,Hook,men,FAIL,70000000,119654823,Domestic Gross (US),,,,,
1991,tt0102057,Hook,men,FAIL,70000000,300854823,International Gross,,,,,
2011,tt1411704,Hop,men,FAIL,63000000,108085305,Domestic Gross (US),,,,,
2011,tt1411704,Hop,men,FAIL,63000000,184924333,International Gross,,,,,
1998,tt0119313,Hope Floats,ok,PASS,30000000,60110313,Domestic Gross (US),,,,,
1998,tt0119313,Hope Floats,ok,PASS,30000000,81529000,International Gross,,,,,
2011,tt1499658,Horrible Bosses,ok,PASS,35000000,117538559,Domestic Gross (US),,,,,
2011,tt1499658,Horrible Bosses,ok,PASS,35000000,214538559,International Gross,,,,,
2005,tt0450278,Hostel,notalk,FAIL,4800000,47326473,Domestic Gross (US),,,,,
2005,tt0450278,Hostel,notalk,FAIL,4800000,82241110,International Gross,,,,,
2007,tt0498353,Hostel: Part II,ok,PASS,7500000,17544812,Domestic Gross (US),,,,,
2007,tt0498353,Hostel: Part II,ok,PASS,7500000,33606409,International Gross,,,,,
2007,tt0425112,Hot Fuzz,notalk,FAIL,16000000,23618786,Domestic Gross (US),,,,,
2007,tt0425112,Hot Fuzz,notalk,FAIL,16000000,81742618,International Gross,,,,,
2007,tt0787475,Hot Rod,notalk,FAIL,25000000,13938332,Domestic Gross (US),,,,,
2007,tt0787475,Hot Rod,notalk,FAIL,25000000,14334401,International Gross,,,,,
2010,tt1231587,Hot Tub Time Machine,notalk,FAIL,36000000,50269859,Domestic Gross (US),,,,,
2010,tt1231587,Hot Tub Time Machine,notalk,FAIL,36000000,63209958,International Gross,,,,,
2012,tt0837562,Hotel Transylvania,ok,PASS,85000000,148313048,Domestic Gross (US),,,,,
2012,tt0837562,Hotel Transylvania,ok,PASS,85000000,359222014,International Gross,,,,,
2003,tt0315983,House of Sand and Fog,ok,PASS,16500000,13005485,Domestic Gross (US),,,,,
2003,tt0315983,House of Sand and Fog,ok,PASS,16500000,16157923,International Gross,,,,,
2003,tt0251127,How to Lose a Guy in 10 Days,men,FAIL,50000000,105807520,Domestic Gross (US),,,,,
2003,tt0251127,How to Lose a Guy in 10 Days,men,FAIL,50000000,177079973,International Gross,,,,,
2010,tt0892769,How to Train Your Dragon,ok,PASS,165000000,217581231,Domestic Gross (US),,,,,
2010,tt0892769,How to Train Your Dragon,ok,PASS,165000000,494870991,International Gross,,,,,
1986,tt0091225,Howard The Duck,dubious,FAIL,30000000,16295774,Domestic Gross (US),,,,,
1986,tt0091225,Howard The Duck,dubious,FAIL,30000000,16295774,International Gross,,,,,
1991,tt0102070,Hudson Hawk,ok,PASS,65000000,17218916,Domestic Gross (US),,,,,
1991,tt0102070,Hudson Hawk,ok,PASS,65000000,17218916,International Gross,,,,,
2011,tt0970179,Hugo,dubious,FAIL,180000000,73864507,Domestic Gross (US),,,,,
2011,tt0970179,Hugo,dubious,FAIL,180000000,185033215,International Gross,,,,,
2003,tt0286716,Hulk,notalk,FAIL,137000000,132177234,Domestic Gross (US),,,,,
2003,tt0286716,Hulk,notalk,FAIL,137000000,245229234,International Gross,,,,,
2005,tt0410097,Hustle &amp; Flow,dubious,FAIL,2800000,22202809,Domestic Gross (US),,,,,
2005,tt0410097,Hustle &amp; Flow,dubious,FAIL,2800000,23563727,International Gross,,,,,
2007,tt0480249,I Am Legend,ok,PASS,150000000,256393010,Domestic Gross (US),,,,,
2007,tt0480249,I Am Legend,ok,PASS,150000000,585410052,International Gross,,,,,
2010,tt1226236,I Am Love,ok,PASS,10000000,5005465,Domestic Gross (US),,,,,
2010,tt1226236,I Am Love,ok,PASS,10000000,15132211,International Gross,,,,,
2011,tt1464540,I Am Number Four,notalk,FAIL,50000000,55100437,Domestic Gross (US),,,,,
2011,tt1464540,I Am Number Four,notalk,FAIL,50000000,145982797,International Gross,,,,,
2009,tt1024744,I Come with the Rain,nowomen,FAIL,18000000,0,Domestic Gross (US),,,,,
2009,tt1024744,I Come with the Rain,nowomen,FAIL,18000000,627422,International Gross,,,,,
2004,tt0356721,I Heart Huckabees,ok,PASS,22000000,12784713,Domestic Gross (US),,,,,
2004,tt0356721,I Heart Huckabees,ok,PASS,22000000,20034713,International Gross,,,,,
1997,tt0119345,I Know What You Did Last Summer,ok,PASS,17000000,72250091,Domestic Gross (US),,,,,
1997,tt0119345,I Know What You Did Last Summer,ok,PASS,17000000,125250091,International Gross,,,,,
2009,tt1045772,I Love You Phillip Morris,notalk,FAIL,13000000,2037459,Domestic Gross (US),,,,,
2009,tt1045772,I Love You Phillip Morris,notalk,FAIL,13000000,15144685,International Gross,,,,,
2009,tt1155056,"I Love You, Man",men,FAIL,40000000,71440011,Domestic Gross (US),,,,,
2009,tt1155056,"I Love You, Man",men,FAIL,40000000,91729503,International Gross,,,,,
2002,tt0297181,I Spy,notalk,FAIL,70000000,33561137,Domestic Gross (US),,,,,
2002,tt0297181,I Spy,notalk,FAIL,70000000,60279822,International Gross,,,,,
2004,tt0343818,"I, Robot",notalk,FAIL,105000000,144801023,Domestic Gross (US),,,,,
2004,tt0343818,"I, Robot",notalk,FAIL,105000000,348601023,International Gross,,,,,
2002,tt0268380,Ice Age,nowomen,FAIL,65000000,176387405,Domestic Gross (US),,,,,
2002,tt0268380,Ice Age,nowomen,FAIL,65000000,386116343,International Gross,,,,,
2009,tt1080016,Ice Age: Dawn of the Dinosaurs,notalk,FAIL,90000000,196573705,Domestic Gross (US),,,,,
2009,tt1080016,Ice Age: Dawn of the Dinosaurs,notalk,FAIL,90000000,886968695,International Gross,,,,,
2006,tt0438097,Ice Age: The Meltdown,notalk,FAIL,75000000,195330621,Domestic Gross (US),,,,,
2006,tt0438097,Ice Age: The Meltdown,notalk,FAIL,75000000,651899282,International Gross,,,,,
2005,tt0396652,Ice Princess,ok,PASS,25000000,24381334,Domestic Gross (US),,,,,
2005,tt0396652,Ice Princess,ok,PASS,25000000,25732334,International Gross,,,,,
2003,tt0309698,Identity,notalk,FAIL,28000000,52131264,Domestic Gross (US),,,,,
2003,tt0309698,Identity,notalk,FAIL,28000000,82183683,International Gross,,,,,
2013,tt2024432,Identity Thief,men,FAIL,35000000,134506920,Domestic Gross (US),,,,,
2013,tt2024432,Identity Thief,men,FAIL,35000000,176269721,International Gross,,,,,
2006,tt0417225,Idlewild,ok,PASS,15000000,12669914,Domestic Gross (US),,,,,
2006,tt0417225,Idlewild,ok,PASS,15000000,12669914,International Gross,,,,,
2002,tt0280760,Igby Goes Down,men,FAIL,9000000,4777465,Domestic Gross (US),,,,,
2002,tt0280760,Igby Goes Down,men,FAIL,9000000,4777465,International Gross,,,,,
2008,tt0465502,Igor,men,FAIL,30000000,19528602,Domestic Gross (US),,,,,
2008,tt0465502,Igor,men,FAIL,30000000,31013349,International Gross,,,,,
2011,tt1253864,Immortals,men,FAIL,75000000,83504017,Domestic Gross (US),,,,,
2011,tt1253864,Immortals,men,FAIL,75000000,211562435,International Gross,,,,,
2001,tt0160399,Impostor,nowomen,FAIL,40000000,6114237,Domestic Gross (US),,,,,
2001,tt0160399,Impostor,nowomen,FAIL,40000000,6114237,International Gross,,,,,
2008,tt0780536,In Bruges,notalk,FAIL,15000000,7800825,Domestic Gross (US),,,,,
2008,tt0780536,In Bruges,notalk,FAIL,15000000,34533783,International Gross,,,,,
2004,tt0385267,In Good Company,notalk,FAIL,26000000,45489752,Domestic Gross (US),,,,,
2004,tt0385267,In Good Company,notalk,FAIL,26000000,63489752,International Gross,,,,,
1997,tt0119361,In the Company of Men,notalk,FAIL,25000,2883661,Domestic Gross (US),,,,,
1997,tt0119361,In the Company of Men,notalk,FAIL,25000,2883661,International Gross,,,,,
2003,tt0199626,In the Cut,ok,PASS,12000000,4717455,Domestic Gross (US),,,,,
2003,tt0199626,In the Cut,ok,PASS,12000000,23693646,International Gross,,,,,
2011,tt1637688,In Time,notalk,FAIL,35000000,37553932,Domestic Gross (US),,,,,
2011,tt1637688,In Time,notalk,FAIL,35000000,170064664,International Gross,,,,,
2010,tt1375666,Inception,dubious,FAIL,160000000,292576195,Domestic Gross (US),,,,,
2010,tt1375666,Inception,dubious,FAIL,160000000,832584416,International Gross,,,,,
1996,tt0116629,Independence Day,ok,PASS,75000000,306169255,Domestic Gross (US),,,,,
1996,tt0116629,Independence Day,ok,PASS,75000000,817400878,International Gross,,,,,
2008,tt0367882,Indiana Jones and the Kingdom of the Crystal Skull,notalk,FAIL,185000000,317023851,Domestic Gross (US),,,,,
2008,tt0367882,Indiana Jones and the Kingdom of the Crystal Skull,notalk,FAIL,185000000,786558145,International Gross,,,,,
1989,tt0097576,Indiana Jones and the Last Crusade,nowomen,FAIL,48000000,197171806,Domestic Gross (US),,,,,
1989,tt0097576,Indiana Jones and the Last Crusade,nowomen,FAIL,48000000,474171806,International Gross,,,,,
1984,tt0087469,Indiana Jones and the Temple of Doom,nowomen,FAIL,28000000,179880271,Domestic Gross (US),,,,,
1984,tt0087469,Indiana Jones and the Temple of Doom,nowomen,FAIL,28000000,333080271,International Gross,,,,,
2009,tt0361748,Inglourious Basterds,dubious,FAIL,70000000,120831050,Domestic Gross (US),,,,,
2009,tt0361748,Inglourious Basterds,dubious,FAIL,70000000,316971720,International Gross,,,,,
2008,tt0494238,Inkheart,ok,PASS,60000000,17303424,Domestic Gross (US),,,,,
2008,tt0494238,Inkheart,ok,PASS,60000000,58051454,International Gross,,,,,
2006,tt0454848,Inside Man,dubious,FAIL,50000000,88634237,Domestic Gross (US),,,,,
2006,tt0454848,Inside Man,dubious,FAIL,50000000,184634237,International Gross,,,,,
2010,tt1591095,Insidious,ok,PASS,1500000,54009150,Domestic Gross (US),,,,,
2010,tt1591095,Insidious,ok,PASS,1500000,99870886,International Gross,,,,,
2013,tt2226417,Insidious: Chapter 2,men,FAIL,5000000,83586447,Domestic Gross (US),,,,,
2013,tt2226417,Insidious: Chapter 2,men,FAIL,5000000,161911222,International Gross,,,,,
2002,tt0278504,Insomnia,notalk,FAIL,46000000,67263182,Domestic Gross (US),,,,,
2002,tt0278504,Insomnia,notalk,FAIL,46000000,113622499,International Gross,,,,,
2007,tt0758758,Into the Wild,notalk,FAIL,20000000,18354356,Domestic Gross (US),,,,,
2007,tt0758758,Into the Wild,notalk,FAIL,20000000,56395211,International Gross,,,,,
2009,tt1057500,Invictus,notalk,FAIL,49000000,37491364,Domestic Gross (US),,,,,
2009,tt1057500,Invictus,notalk,FAIL,49000000,124491364,International Gross,,,,,
2011,tt1606618,Iris,ok,PASS,5500000,5580479,Domestic Gross (US),,,,,
2011,tt1606618,Iris,ok,PASS,5500000,15155021,International Gross,,,,,
2008,tt0371746,Iron Man,men,FAIL,186000000,318604126,Domestic Gross (US),,,,,
2008,tt0371746,Iron Man,men,FAIL,186000000,582443126,International Gross,,,,,
2010,tt1228705,Iron Man 2,ok,PASS,170000000,312433331,Domestic Gross (US),,,,,
2010,tt1228705,Iron Man 2,ok,PASS,170000000,623561331,International Gross,,,,,
2013,tt1300854,Iron Man 3,dubious,FAIL,200000000,408992272,Domestic Gross (US),,,,,
2013,tt1300854,Iron Man 3,dubious,FAIL,200000000,1212692272,International Gross,,,,,
2009,tt1230414,It&#39;s Complicated,ok,PASS,85000000,112735375,Domestic Gross (US),,,,,
2009,tt1230414,It&#39;s Complicated,ok,PASS,85000000,224614744,International Gross,,,,,
2010,tt0804497,It&#39;s Kind of a Funny Story,notalk,FAIL,8000000,6363628,Domestic Gross (US),,,,,
2010,tt0804497,It&#39;s Kind of a Funny Story,notalk,FAIL,8000000,6628326,International Gross,,,,,
2012,tt0790724,Jack Reacher,notalk,FAIL,60000000,80070736,Domestic Gross (US),,,,,
2012,tt0790724,Jack Reacher,notalk,FAIL,60000000,217370736,International Gross,,,,,
2013,tt1351685,Jack the Giant Slayer,nowomen,FAIL,195000000,65187603,Domestic Gross (US),,,,,
2013,tt1351685,Jack the Giant Slayer,nowomen,FAIL,195000000,197387603,International Gross,,,,,
2006,tt0493430,Jackass Number Two,notalk,FAIL,11000000,72778712,Domestic Gross (US),,,,,
2006,tt0493430,Jackass Number Two,notalk,FAIL,11000000,85278712,International Gross,,,,,
1997,tt0119396,Jackie Brown,ok,PASS,12000000,39673162,Domestic Gross (US),,,,,
1997,tt0119396,Jackie Brown,ok,PASS,12000000,74727492,International Gross,,,,,
2012,tt2106476,Jagten,men,FAIL,3450000,687185,Domestic Gross (US),,,,,
2012,tt2106476,Jagten,men,FAIL,3450000,687185,International Gross,,,,,
2005,tt0418763,Jarhead,nowomen,FAIL,72000000,62647540,Domestic Gross (US),,,,,
2005,tt0418763,Jarhead,nowomen,FAIL,72000000,96947540,International Gross,,,,,
2001,tt0211443,Jason X,ok,PASS,14000000,13121555,Domestic Gross (US),,,,,
2001,tt0211443,Jason X,ok,PASS,14000000,16951798,International Gross,,,,,
1999,tt0155776,Jawbreaker,ok,PASS,3000000,3076820,Domestic Gross (US),,,,,
1999,tt0155776,Jawbreaker,ok,PASS,3000000,3076820,International Gross,,,,,
2001,tt0261392,Jay and Silent Bob Strike Back,ok,PASS,22000000,30059386,Domestic Gross (US),,,,,
2001,tt0261392,Jay and Silent Bob Strike Back,ok,PASS,22000000,33762400,International Gross,,,,,
2001,tt0263488,Jeepers Creepers,ok,PASS,10000000,37904175,Domestic Gross (US),,,,,
2001,tt0263488,Jeepers Creepers,ok,PASS,10000000,58939035,International Gross,,,,,
2003,tt0301470,Jeepers Creepers II,ok,PASS,25000000,35623801,Domestic Gross (US),,,,,
2003,tt0301470,Jeepers Creepers II,ok,PASS,25000000,35623801,International Gross,,,,,
2009,tt1131734,Jennifer&#39;s Body,ok,PASS,16000000,16204793,Domestic Gross (US),,,,,
2009,tt1131734,Jennifer&#39;s Body,ok,PASS,16000000,32832166,International Gross,,,,,
2011,tt1410063,Jin ling shi san chai,ok,PASS,100000000,311434,Domestic Gross (US),,,,,
2011,tt1410063,Jin ling shi san chai,ok,PASS,100000000,93721434,International Gross,,,,,
1996,tt0116705,Jingle All the Way,notalk,FAIL,60000000,60592389,Domestic Gross (US),,,,,
1996,tt0116705,Jingle All the Way,notalk,FAIL,60000000,129832389,International Gross,,,,,
2012,tt0401729,John Carter,ok,PASS,275000000,73058679,Domestic Gross (US),,,,,
2012,tt0401729,John Carter,ok,PASS,275000000,282778100,International Gross,,,,,
2011,tt1634122,Johnny English Reborn,dubious,FAIL,45000000,8305970,Domestic Gross (US),,,,,
2011,tt1634122,Johnny English Reborn,dubious,FAIL,45000000,164539660,International Gross,,,,,
2001,tt0236348,Josie and the Pussycats,ok,PASS,22000000,14252830,Domestic Gross (US),,,,,
2001,tt0236348,Josie and the Pussycats,ok,PASS,22000000,14252830,International Gross,,,,,
2008,tt0373051,Journey to the Center of the Earth,notalk,FAIL,45000000,101704370,Domestic Gross (US),,,,,
2008,tt0373051,Journey to the Center of the Earth,notalk,FAIL,45000000,240904370,International Gross,,,,,
2009,tt1135503,Julie &amp; Julia,ok,PASS,40000000,94125426,Domestic Gross (US),,,,,
2009,tt1135503,Julie &amp; Julia,ok,PASS,40000000,126646119,International Gross,,,,,
1995,tt0113497,Jumanji,ok,PASS,65000000,100458310,Domestic Gross (US),,,,,
1995,tt0113497,Jumanji,ok,PASS,65000000,262758310,International Gross,,,,,
2008,tt0489099,Jumper,notalk,FAIL,82500000,81168265,Domestic Gross (US),,,,,
2008,tt0489099,Jumper,notalk,FAIL,82500000,223113205,International Gross,,,,,
2011,tt1640484,Jumping the Broom,ok,PASS,7000000,37295394,Domestic Gross (US),,,,,
2011,tt1640484,Jumping the Broom,ok,PASS,7000000,38158601,International Gross,,,,,
2005,tt0418773,Junebug,ok,PASS,1000000,2678010,Domestic Gross (US),,,,,
2005,tt0418773,Junebug,ok,PASS,1000000,3557954,International Gross,,,,,
2007,tt0467406,Juno,ok,PASS,7000000,143495265,Domestic Gross (US),,,,,
2007,tt0467406,Juno,ok,PASS,7000000,231450102,International Gross,,,,,
1993,tt0107290,Jurassic Park,ok,PASS,63000000,395708305,Domestic Gross (US),,,,,
1993,tt0107290,Jurassic Park,ok,PASS,63000000,1035626872,International Gross,,,,,
2011,tt1564367,Just Go with It,dubious,FAIL,80000000,103028109,Domestic Gross (US),,,,,
2011,tt1564367,Just Go with It,dubious,FAIL,80000000,214974953,International Gross,,,,,
2005,tt0425123,Just Like Heaven,ok,PASS,58000000,48318130,Domestic Gross (US),,,,,
2005,tt0425123,Just Like Heaven,ok,PASS,58000000,100687083,International Gross,,,,,
2001,tt0035423,Kate &amp; Leopold,men,FAIL,48000000,47095453,Domestic Gross (US),,,,,
2001,tt0035423,Kate &amp; Leopold,men,FAIL,48000000,70937778,International Gross,,,,,
2010,tt1250777,Kick-Ass,notalk,FAIL,28000000,48071303,Domestic Gross (US),,,,,
2010,tt1250777,Kick-Ass,notalk,FAIL,28000000,97527535,International Gross,,,,,
2013,tt1650554,Kick-Ass 2,ok,PASS,28000000,28795985,Domestic Gross (US),,,,,
2013,tt1650554,Kick-Ass 2,ok,PASS,28000000,60839197,International Gross,,,,,
